ID;CATEGORY;SUB CATEGORY;PRODUCT NAME;PRICE;STOCK;IMAGE URL
746;Staples;Edible Oil;Olivio Extra Virgin Olive Oil 5 L;3.059,00;32;https://www.jiomart.com/images/product/150x150/590141831/olivio-extra-virgin-olive-oil-5-l-0-20210216.jpg
747;Staples;Edible Oil;RRO Olivio Extra Virgin Olive Oil 1 L;749,5;50;https://www.jiomart.com/images/product/150x150/590141830/olivio-extra-virgin-olive-oil-1-l-0-20210216.jpg
748;Staples;Edible Oil;Olivio Extra Virgin Olive Oil 500 ml;425;44;https://www.jiomart.com/images/product/150x150/590141829/olivio-extra-virgin-olive-oil-500-ml-0-20210216.jpg
749;Staples;Edible Oil;Olivio Classico Pure Olive Oil 5 L;2.899,00;36;https://www.jiomart.com/images/product/150x150/590141828/olivio-classico-pure-olive-oil-5-l-0-20210216.jpg
750;Staples;Edible Oil;Olivio Classico Pure Olive Oil 1 L;737,5;46;https://www.jiomart.com/images/product/150x150/590141827/olivio-classico-pure-olive-oil-1-l-0-20210216.jpg
751;Staples;Edible Oil;Olivio Classico Pure Olive Oil 500 ml;412,5;30;https://www.jiomart.com/images/product/150x150/590141826/olivio-classico-pure-olive-oil-500-ml-0-20210216.jpg
752;Staples;Edible Oil;RRO Primio Gold Filtered Groundnut Oil 5 L;914;34;https://www.jiomart.com/images/product/150x150/590141144/rro-primio-gold-filtered-groundnut-oil-5-l-0-20210521.jpg
753;Staples;Edible Oil;Bertolli Olive Oil 1 L;849;37;https://www.jiomart.com/images/product/150x150/590126964/bertolli-olive-oil-1-l-0-20210127.jpg
754;Staples;Edible Oil;Bertolli Olive Oil 500 ml;525;38;https://www.jiomart.com/images/product/150x150/590126963/bertolli-olive-oil-500-ml-0-20210127.jpg
755;Staples;Edible Oil;Allegro Extra Light Olive Oil 2 L;999;36;https://www.jiomart.com/images/product/150x150/590125124/allegro-extra-light-olive-oil-2-l-0-20210521.jpg
756;Staples;Edible Oil;Allegro Extra Light Olive Oil 1 L;699;39;https://www.jiomart.com/images/product/150x150/590125123/allegro-extra-light-olive-oil-1-l-0-20210521.jpg
757;Staples;Edible Oil;Allegro Extra Virgin Olive Oil 500 ml;439;47;https://www.jiomart.com/images/product/150x150/590125122/allegro-extra-virgin-olive-oil-500-ml-0-20210112.jpg
758;Staples;Edible Oil;Allegro Extra Virgin Olive Oil 250 ml;279;43;https://www.jiomart.com/images/product/150x150/590125121/allegro-extra-virgin-olive-oil-250-ml-0-20210112.jpg
759;Staples;Edible Oil;Health 1st Cold Pressed Walnut Oil 100 ml;459;45;https://www.jiomart.com/images/product/150x150/590122437/health-1st-cold-pressed-walnut-oil-100-ml-0-20201228.jpg
760;Staples;Edible Oil;Health 1st Cold Pressed Sesame Oil 500 ml;411;48;https://www.jiomart.com/images/product/150x150/590122436/health-1st-cold-pressed-sesame-oil-500-ml-0-20201228.jpg
761;Staples;Edible Oil;Figaro Extra Virgin Olive Oil 500 ml;414;41;https://www.jiomart.com/images/product/150x150/590122435/figaro-extra-virgin-olive-oil-500-ml-0-20201228.jpg
762;Staples;Edible Oil;Figaro Olive Oil 2 L;1.339,00;49;https://www.jiomart.com/images/product/150x150/590122257/figaro-olive-oil-2-l-0-20201228.jpg
763;Staples;Edible Oil;Health 1st Cold Pressed Peanut Oil 500 ml;260;48;https://www.jiomart.com/images/product/150x150/590122251/health-1st-cold-pressed-peanut-oil-500-ml-0-20201225.jpg
764;Staples;Edible Oil;Health 1st Cold Pressed Mustard Oil 500 ml;274;38;https://www.jiomart.com/images/product/150x150/590122250/health-1st-cold-pressed-mustard-oil-500-ml-0-20201225.jpg
765;Staples;Edible Oil;Health 1st Cold Pressed Apricots Oil 100 ml;361;44;https://www.jiomart.com/images/product/150x150/590122249/health-1st-cold-pressed-apricots-oil-100-ml-0-20201225.jpg
766;Staples;Edible Oil;Health 1st Cold Pressed Sesame Oil 200 ml;181;36;https://www.jiomart.com/images/product/150x150/590122248/health-1st-cold-pressed-sesame-oil-200-ml-0-20201225.jpg
767;Staples;Edible Oil;Health 1st Cold Pressed Blackseed Oil 100 ml;291;30;https://www.jiomart.com/images/product/150x150/590122247/health-1st-cold-pressed-blackseed-oil-100-ml-0-20201225.jpg
768;Staples;Edible Oil;Health 1st Cold Pressed Flaxseed Oil 200 ml;278;44;https://www.jiomart.com/images/product/150x150/590122246/health-1st-cold-pressed-flaxseed-oil-200-ml-0-20201225.jpg
769;Staples;Edible Oil;Health 1st Cold Pressed Almond Oil 100 ml;404;31;https://www.jiomart.com/images/product/150x150/590122245/health-1st-cold-pressed-almond-oil-100-ml-0-20201225.jpg
770;Staples;Edible Oil;Health 1st Cold Pressed Jojoba Oil 100 ml;404;25;https://www.jiomart.com/images/product/150x150/590122244/health-1st-cold-pressed-jojoba-oil-100-ml-0-20201225.jpg
771;Staples;Edible Oil;Bertolli Extra Light Olive Oil 2 L;975;47;https://www.jiomart.com/images/product/150x150/590122243/bertolli-extra-light-olive-oil-2-l-0-20201228.jpg
772;Staples;Edible Oil;Figaro Olive Oil 5 L;2.999,00;36;https://www.jiomart.com/images/product/150x150/590122242/figaro-olive-oil-5-l-0-20201228.jpg
773;Staples;Edible Oil;Figaro Extra Virgin Olive Oil 1 L;734;50;https://www.jiomart.com/images/product/150x150/590121233/figaro-extra-virgin-olive-oil-1-l-0-20210309.jpg
774;Staples;Edible Oil;Figaro Extra Virgin Olive Oil 250 ml;219;34;https://www.jiomart.com/images/product/150x150/590113890/figaro-extra-virgin-olive-oil-250-ml-0-20210104.jpg
775;Staples;Edible Oil;Deccan Organic Groundnut Oil 1 L;308;42;https://www.jiomart.com/images/product/150x150/590032986/deccan-organic-groundnut-oil-1-l-0-20210513.jpg
776;Staples;Edible Oil;Deccan Organic Expeller Pressed Sunflower Oil 1 L;263,12;41;https://www.jiomart.com/images/product/150x150/590032985/deccan-organic-sunflower-oil-1-l-0-20210513.jpg
777;Staples;Edible Oil;Good Life Kachi Ghani Mustard Oil 1 L (Pouch);163;29;https://www.jiomart.com/images/product/150x150/491334852/good-life-kachi-ghani-mustard-oil-1-l-pouch-0-20201117.jpg
778;Staples;Edible Oil;Fortune Sunlite Refined Sunflower Oil 1 L;179;31;https://www.jiomart.com/images/product/150x150/490000052/fortune-sunlite-refined-sunflower-oil-1-l-0-20210416.jpg
779;Staples;Masalas & Spices;Good Life Chilli Powder 100 g;28;43;https://www.jiomart.com/images/product/150x150/491185046/good-life-chilli-powder-100-g-0-20210405.jpg
780;Staples;Masalas & Spices;Good Life Coriander Powder 100 g;17;28;https://www.jiomart.com/images/product/150x150/491185047/good-life-coriander-powder-100-g-0-20210405.jpg
781;Staples;Masalas & Spices;Good Life Turmeric Powder 100 g;18;33;https://www.jiomart.com/images/product/150x150/491185048/good-life-turmeric-powder-100-g-0-20210405.jpg
782;Staples;Masalas & Spices;Good Life Jeera 500 g;109;31;https://www.jiomart.com/images/product/150x150/491185140/good-life-jeera-500-g-0-20201103.jpg
783;Staples;Masalas & Spices;Kesari Amazing Saffron 250 mg;89;28;https://www.jiomart.com/images/product/150x150/491373351/kesari-amazing-saffron-250-mg-0-20210302.jpg
784;Staples;Masalas & Spices;LG Compounded Hing 50 g;71;29;https://www.jiomart.com/images/product/150x150/490007369/lg-compounded-hing-50-g-0-20210309.jpg
785;Staples;Masalas & Spices;Good Life Chilli Powder 200 g;56;46;https://www.jiomart.com/images/product/150x150/491185049/good-life-chilli-powder-200-g-0-20210405.jpg
786;Staples;Masalas & Spices;Good Life Coriander Powder 200 g;32;27;https://www.jiomart.com/images/product/150x150/491185050/good-life-coriander-powder-200-g-0-20210405.jpg
787;Staples;Masalas & Spices;Good Life Turmeric Powder 200 g;36;30;https://www.jiomart.com/images/product/150x150/491185051/good-life-turmeric-powder-200-g-0-20210405.jpg
788;Staples;Masalas & Spices;Brahmins Sambar Powder 100 g;44,1;43;https://www.jiomart.com/images/product/150x150/490498534/brahmins-sambar-powder-100-g-0-20210416.jpg
789;Staples;Masalas & Spices;Tata Sampann Dal Tadka Masala 100 g;46,9;34;https://www.jiomart.com/images/product/150x150/491278356/tata-sampann-dal-tadka-masala-100-g-0-20200805.jpg
790;Staples;Masalas & Spices;Everest Coriander Powder 100 g;25,2;36;https://www.jiomart.com/images/product/150x150/490008106/everest-coriander-powder-100-g-0-20210114.jpg
791;Staples;Masalas & Spices;Everest Coriander Powder 200 g;50,4;37;https://www.jiomart.com/images/product/150x150/490005436/everest-coriander-powder-200-g-0-20201007.jpg
792;Staples;Masalas & Spices;Catch Red Chilli Powder 500 g;178,5;44;https://www.jiomart.com/images/product/150x150/490069981/catch-red-chilli-powder-500-g-0-20200901.jpg
793;Staples;Masalas & Spices;Catch Coriander Powder 500 g;114,75;29;https://www.jiomart.com/images/product/150x150/490069974/catch-coriander-powder-500-g-0-20210301.jpg
794;Staples;Masalas & Spices;Catch Turmeric Powder 500 g;114,75;49;https://www.jiomart.com/images/product/150x150/490069985/catch-turmeric-powder-500-g-0-20210226.jpg
795;Staples;Masalas & Spices;Catch Coriander Powder 100 g;24,65;28;https://www.jiomart.com/images/product/150x150/490005433/catch-coriander-powder-100-g-0-20210226.jpg
796;Staples;Masalas & Spices;Lijjat Premium Chilli Powder 500 g;271,15;39;https://www.jiomart.com/images/product/150x150/490010649/lijjat-premium-chilli-powder-500-g-0-20201203.jpg
797;Staples;Masalas & Spices;Lijjat Turmeric Powder 500 g;170,85;44;https://www.jiomart.com/images/product/150x150/490010657/lijjat-turmeric-powder-500-g-0-20201203.jpg
798;Staples;Masalas & Spices;Smith & Jones Ginger Garlic Paste 200 g;39;46;https://www.jiomart.com/images/product/150x150/490803894/smith-jones-ginger-garlic-paste-200-g-0-20210302.jpg
799;Staples;Masalas & Spices;Everest Tikhalal Chilli Powder 500 g;198;45;https://www.jiomart.com/images/product/150x150/490005439/everest-tikhalal-chilli-powder-500-g-0-20200805.jpg
